file,sweep,rpm,temperature_c,kappa,viscosity_40c_cst,viscosity_100c_cst
scope_20260424_115654,sweep_4838,734.6,77.0,0.2226,22.0,4.1
scope_20260424_115654,sweep_4839,731.9,77.0,0.2219,22.0,4.1
scope_20260424_115654,sweep_484,2647.7,44.0,1.3254,22.0,4.1
scope_20260424_115654,sweep_4840,730.3,77.0,0.2215,22.0,4.1
scope_20260424_115654,sweep_4841,728.5,76.0,0.2267,22.0,4.1
scope_20260424_115654,sweep_4842,726.8,76.0,0.2262,22.0,4.1
scope_20260424_115654,sweep_4843,726.0,76.0,0.226,22.0,4.1
scope_20260424_115654,sweep_4844,724.2,76.0,0.2256,22.0,4.1
scope_20260424_115654,sweep_4845,723.5,75.0,0.2311,22.0,4.1
scope_20260424_115654,sweep_4846,906.9,75.0,0.2788,22.0,4.1
scope_20260424_115654,sweep_4847,900.4,75.0,0.2772,22.0,4.1
scope_20260424_115654,sweep_4848,893.9,75.0,0.2755,22.0,4.1
scope_20260424_115654,sweep_4849,891.3,74.0,0.282,22.0,4.1
scope_20260424_115654,sweep_485,2647.6,44.0,1.3253,22.0,4.1
scope_20260424_115654,sweep_4850,885.1,74.0,0.2803,22.0,4.1
scope_20260424_115654,sweep_4851,880.0,74.0,0.279,22.0,4.1
scope_20260424_115654,sweep_4852,873.8,73.0,0.2847,22.0,4.1
scope_20260424_115654,sweep_4853,870.0,73.0,0.2837,22.0,4.1
scope_20260424_115654,sweep_4854,865.3,73.0,0.2824,22.0,4.1
scope_20260424_115654,sweep_4855,861.7,73.0,0.2814,22.0,4.1
scope_20260424_115654,sweep_4856,1072.6,73.0,0.3374,22.0,4.1
scope_20260424_115654,sweep_4857,1040.4,73.0,0.3323,22.0,4.1
scope_20260424_115654,sweep_4858,1031.8,73.0,0.331,22.0,4.1
scope_20260424_115654,sweep_4859,1023.2,73.0,0.3296,22.0,4.1
scope_20260424_115654,sweep_486,2658.6,44.0,1.3281,22.0,4.1
scope_20260424_115654,sweep_4860,1015.0,73.0,0.3282,22.0,4.1
scope_20260424_115654,sweep_4861,1008.3,73.0,0.3272,22.0,4.1
scope_20260424_115654,sweep_4862,1006.7,73.0,0.3269,22.0,4.1
scope_20260424_115654,sweep_4863,1000.3,73.0,0.3259,22.0,4.1
scope_20260424_115654,sweep_4864,992.3,73.0,0.3164,22.0,4.1
scope_20260424_115654,sweep_4865,987.5,73.0,0.3151,22.0,4.1
scope_20260424_115654,sweep_4866,981.4,73.0,0.3135,22.0,4.1
scope_20260424_115654,sweep_4867,1163.0,73.0,0.3514,22.0,4.1
scope_20260424_115654,sweep_4868,1156.4,73.0,0.3504,22.0,4.1
scope_20260424_115654,sweep_4869,1147.8,74.0,0.3401,22.0,4.1
scope_20260424_115654,sweep_487,2647.6,44.0,1.3253,22.0,4.1
scope_20260424_115654,sweep_4870,1143.6,74.0,0.3395,22.0,4.1
scope_20260424_115654,sweep_4871,1145.8,74.0,0.3398,22.0,4.1
scope_20260424_115654,sweep_4872,1145.8,74.0,0.3398,22.0,4.1
scope_20260424_115654,sweep_4873,1145.7,74.0,0.3398,22.0,4.1
scope_20260424_115654,sweep_4874,1145.8,75.0,0.3312,22.0,4.1
scope_20260424_115654,sweep_4875,1145.8,75.0,0.3312,22.0,4.1
scope_20260424_115654,sweep_4876,1145.7,75.0,0.3312,22.0,4.1
scope_20260424_115654,sweep_4877,1355.5,75.0,0.3603,22.0,4.1
scope_20260424_115654,sweep_4878,1335.0,76.0,0.3486,22.0,4.1
scope_20260424_115654,sweep_4879,1335.0,76.0,0.3486,22.0,4.1
scope_20260424_115654,sweep_488,2647.7,44.0,1.3254,22.0,4.1
scope_20260424_115654,sweep_4880,1335.0,76.0,0.3486,22.0,4.1
scope_20260424_115654,sweep_4881,1335.1,76.0,0.3486,22.0,4.1
scope_20260424_115654,sweep_4882,1335.1,76.0,0.3486,22.0,4.1
scope_20260424_115654,sweep_4883,1335.1,77.0,0.34,22.0,4.1
scope_20260424_115654,sweep_4884,1335.1,77.0,0.34,22.0,4.1
scope_20260424_115654,sweep_4885,1335.1,77.0,0.34,22.0,4.1
scope_20260424_115654,sweep_4886,1335.1,77.0,0.34,22.0,4.1
scope_20260424_115654,sweep_4887,1335.2,77.0,0.34,22.0,4.1
scope_20260424_115654,sweep_4888,1521.1,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_4889,1521.4,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_489,2647.4,44.0,1.3253,22.0,4.1
scope_20260424_115654,sweep_4890,1524.9,77.0,0.3633,22.0,4.1
scope_20260424_115654,sweep_4891,1521.3,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_4892,1521.3,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_4893,1525.0,77.0,0.3633,22.0,4.1
scope_20260424_115654,sweep_4894,1521.3,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_4895,1521.3,77.0,0.3629,22.0,4.1
scope_20260424_115654,sweep_4896,1521.3,76.0,0.3721,22.0,4.1
scope_20260424_115654,sweep_4897,1521.3,76.0,0.3721,22.0,4.1
scope_20260424_115654,sweep_4898,1521.3,76.0,0.3721,22.0,4.1
scope_20260424_115654,sweep_4899,1714.0,76.0,0.395,22.0,4.1
scope_20260424_115654,sweep_490,2468.9,44.0,1.2798,22.0,4.1
scope_20260424_115654,sweep_4900,1709.5,75.0,0.4046,22.0,4.1
scope_20260424_115654,sweep_4901,1709.2,75.0,0.4045,22.0,4.1
scope_20260424_115654,sweep_4902,1713.9,75.0,0.4051,22.0,4.1
scope_20260424_115654,sweep_4903,1709.3,75.0,0.4045,22.0,4.1
scope_20260424_115654,sweep_4904,1714.2,74.0,0.4157,22.0,4.1
scope_20260424_115654,sweep_4905,1714.0,74.0,0.4156,22.0,4.1
scope_20260424_115654,sweep_4906,1709.3,74.0,0.4151,22.0,4.1
scope_20260424_115654,sweep_4907,1713.9,74.0,0.4156,22.0,4.1
scope_20260424_115654,sweep_4908,1714.0,73.0,0.4266,22.0,4.1
scope_20260424_115654,sweep_4909,1920.2,73.0,0.4515,22.0,4.1
scope_20260424_115654,sweep_491,2459.2,44.0,1.2773,22.0,4.1
scope_20260424_115654,sweep_4910,1902.7,73.0,0.4494,22.0,4.1
scope_20260424_115654,sweep_4911,1896.9,73.0,0.4488,22.0,4.1
scope_20260424_115654,sweep_4912,1896.8,73.0,0.4487,22.0,4.1
scope_20260424_115654,sweep_4913,1902.7,72.0,0.4614,22.0,4.1
scope_20260424_115654,sweep_4914,1896.9,72.0,0.4607,22.0,4.1
scope_20260424_115654,sweep_4915,1896.8,72.0,0.4607,22.0,4.1
scope_20260424_115654,sweep_4916,1896.9,72.0,0.4607,22.0,4.1
scope_20260424_115654,sweep_4917,1902.6,72.0,0.4614,22.0,4.1
scope_20260424_115654,sweep_4918,1896.9,72.0,0.4607,22.0,4.1
scope_20260424_115654,sweep_4919,1902.6,72.0,0.4614,22.0,4.1
scope_20260424_115654,sweep_492,2458.9,44.0,1.2772,22.0,4.1
scope_20260424_115654,sweep_4920,2087.8,73.0,0.4708,22.0,4.1
scope_20260424_115654,sweep_4921,2087.7,73.0,0.4708,22.0,4.1
scope_20260424_115654,sweep_4922,2081.0,73.0,0.47,22.0,4.1
scope_20260424_115654,sweep_4923,2080.8,73.0,0.47,22.0,4.1
scope_20260424_115654,sweep_4924,2087.7,73.0,0.4708,22.0,4.1
scope_20260424_115654,sweep_4925,2080.7,73.0,0.47,22.0,4.1
scope_20260424_115654,sweep_4926,2087.9,73.0,0.4708,22.0,4.1
scope_20260424_115654,sweep_4927,2087.8,73.0,0.4708,22.0,4.1
scope_20260424_115654,sweep_4928,2080.9,74.0,0.458,22.0,4.1
scope_20260424_115654,sweep_4929,2087.8,74.0,0.4587,22.0,4.1
scope_20260424_115654,sweep_493,2459.2,44.0,1.2773,22.0,4.1
scope_20260424_115654,sweep_4930,2295.9,74.0,0.481,22.0,4.1
scope_20260424_115654,sweep_4931,2270.9,74.0,0.4784,22.0,4.1
scope_20260424_115654,sweep_4932,2270.8,74.0,0.4784,22.0,4.1
scope_20260424_115654,sweep_4933,2270.7,74.0,0.4784,22.0,4.1
scope_20260424_115654,sweep_4934,2279.0,75.0,0.4671,22.0,4.1
scope_20260424_115654,sweep_4935,2279.0,75.0,0.4671,22.0,4.1
scope_20260424_115654,sweep_4936,2270.7,75.0,0.4663,22.0,4.1
scope_20260424_115654,sweep_4937,2278.9,75.0,0.4671,22.0,4.1
scope_20260424_115654,sweep_4938,2278.9,75.0,0.4671,22.0,4.1
scope_20260424_115654,sweep_4939,2270.8,75.0,0.4663,22.0,4.1
scope_20260424_115654,sweep_494,2459.1,43.0,1.3273,22.0,4.1
scope_20260424_115654,sweep_4940,2279.0,75.0,0.4671,22.0,4.1
scope_20260424_115654,sweep_4941,2459.2,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4942,2458.9,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4943,2459.2,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4944,2459.2,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4945,2459.2,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4946,2459.1,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4947,2459.2,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_4948,2468.5,76.0,0.474,22.0,4.1
scope_20260424_115654,sweep_4949,2459.1,76.0,0.4731,22.0,4.1
scope_20260424_115654,sweep_495,2459.1,43.0,1.3273,22.0,4.1
scope_20260424_115654,sweep_4950,2468.8,76.0,0.474,22.0,4.1
scope_20260424_115654,sweep_4951,2670.1,76.0,0.493,22.0,4.1
scope_20260424_115654,sweep_4952,2647.5,76.0,0.4909,22.0,4.1
scope_20260424_115654,sweep_4953,2647.6,76.0,0.4909,22.0,4.1
scope_20260424_115654,sweep_4954,2647.4,76.0,0.4909,22.0,4.1
scope_20260424_115654,sweep_4955,2658.5,75.0,0.5045,22.0,4.1
scope_20260424_115654,sweep_4956,2647.4,75.0,0.5035,22.0,4.1
scope_20260424_115654,sweep_4957,2658.8,75.0,0.5045,22.0,4.1
scope_20260424_115654,sweep_4958,2647.4,75.0,0.5035,22.0,4.1
scope_20260424_115654,sweep_4959,2647.5,74.0,0.5166,22.0,4.1
scope_20260424_115654,sweep_496,2459.2,43.0,1.3273,22.0,4.1
scope_20260424_115654,sweep_4960,2647.5,74.0,0.5166,22.0,4.1
scope_20260424_115654,sweep_4961,2647.4,74.0,0.5165,22.0,4.1
scope_20260424_115654,sweep_4962,2827.9,73.0,0.5479,22.0,4.1
scope_20260424_115654,sweep_4963,2840.8,73.0,0.5492,22.0,4.1
scope_20260424_115654,sweep_4964,2841.2,73.0,0.5492,22.0,4.1
scope_20260424_115654,sweep_4965,2840.9,73.0,0.5492,22.0,4.1
scope_20260424_115654,sweep_4966,2840.8,73.0,0.5492,22.0,4.1
scope_20260424_115654,sweep_4967,2841.0,72.0,0.5638,22.0,4.1
scope_20260424_115654,sweep_4968,2828.2,72.0,0.5625,22.0,4.1
scope_20260424_115654,sweep_4969,2840.8,72.0,0.5638,22.0,4.1
scope_20260424_115654,sweep_497,2459.3,43.0,1.3274,22.0,4.1
scope_20260424_115654,sweep_4970,2840.9,72.0,0.5638,22.0,4.1
scope_20260424_115654,sweep_4971,2840.9,72.0,0.5638,22.0,4.1
scope_20260424_115654,sweep_4972,2840.8,72.0,0.5638,22.0,4.1
scope_20260424_115654,sweep_4973,2962.8,72.0,0.5758,22.0,4.1
scope_20260424_115654,sweep_4974,2976.9,72.0,0.5771,22.0,4.1
scope_20260424_115654,sweep_4975,2976.6,72.0,0.5771,22.0,4.1
scope_20260424_115654,sweep_4976,2963.0,72.0,0.5758,22.0,4.1
scope_20260424_115654,sweep_4977,2976.6,72.0,0.5771,22.0,4.1
scope_20260424_115654,sweep_4978,2976.8,72.0,0.5771,22.0,4.1
scope_20260424_115654,sweep_4979,2962.7,72.0,0.5758,22.0,4.1
scope_20260424_115654,sweep_498,2459.2,43.0,1.3273,22.0,4.1
scope_20260424_115654,sweep_4980,2976.9,72.0,0.5771,22.0,4.1
scope_20260424_115654,sweep_4981,2962.2,72.0,0.5757,22.0,4.1
scope_20260424_115654,sweep_4982,2962.8,72.0,0.5758,22.0,4.1
scope_20260424_115654,sweep_4983,2962.8,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_4984,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_4985,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_4986,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_4987,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_4988,2962.5,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_4989,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_499,2468.8,43.0,1.3299,22.0,4.1
scope_20260424_115654,sweep_4990,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_4991,2977.1,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_4992,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_4993,2962.8,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_4994,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_4995,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_4996,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_4997,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_4998,2976.9,74.0,0.5478,22.0,4.1
scope_20260424_115654,sweep_4999,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_500,2459.1,43.0,1.3273,22.0,4.1
scope_20260424_115654,sweep_5000,2962.8,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5001,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5002,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5003,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5004,2977.1,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5005,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5006,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5007,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5008,2976.5,75.0,0.5338,22.0,4.1
scope_20260424_115654,sweep_5009,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_501,2270.8,43.0,1.2755,22.0,4.1
scope_20260424_115654,sweep_5010,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5011,2976.5,75.0,0.5338,22.0,4.1
scope_20260424_115654,sweep_5012,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5013,2962.5,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5014,2963.1,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5015,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5016,2976.8,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5017,2976.3,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5018,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5019,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_502,2278.8,43.0,1.2777,22.0,4.1
scope_20260424_115654,sweep_5020,2963.0,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5021,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5022,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5023,2976.5,75.0,0.5338,22.0,4.1
scope_20260424_115654,sweep_5024,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5025,2976.6,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5026,2976.6,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5027,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5028,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5029,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_503,2278.9,43.0,1.2777,22.0,4.1
scope_20260424_115654,sweep_5030,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5031,2962.8,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5032,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5033,2963.1,73.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_5034,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5035,2962.5,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5036,2963.0,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5037,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5038,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5039,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_504,2271.0,43.0,1.2755,22.0,4.1
scope_20260424_115654,sweep_5040,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5041,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5042,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5043,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5044,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5045,2962.8,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5046,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5047,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5048,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5049,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_505,2270.8,43.0,1.2755,22.0,4.1
scope_20260424_115654,sweep_5050,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5051,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5052,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5053,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5054,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5055,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5056,2976.9,74.0,0.5478,22.0,4.1
scope_20260424_115654,sweep_5057,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5058,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5059,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_506,2270.8,43.0,1.2755,22.0,4.1
scope_20260424_115654,sweep_5060,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5061,2962.5,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5062,2962.8,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5063,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5064,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5065,2976.6,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5066,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5067,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5068,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5069,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_507,2270.8,43.0,1.2755,22.0,4.1
scope_20260424_115654,sweep_5070,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5071,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5072,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5073,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5074,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5075,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5076,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5077,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5078,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5079,2976.8,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_508,2279.0,43.0,1.2778,22.0,4.1
scope_20260424_115654,sweep_5080,2976.6,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5081,2962.7,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5082,2962.5,76.0,0.5192,22.0,4.1
scope_20260424_115654,sweep_5083,2976.8,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5084,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5085,2976.5,75.0,0.5338,22.0,4.1
scope_20260424_115654,sweep_5086,2962.5,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5087,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5088,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5089,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_509,2278.9,43.0,1.2777,22.0,4.1
scope_20260424_115654,sweep_5090,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5091,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5092,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5093,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5094,2963.1,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5095,2962.4,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5096,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5097,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5098,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5099,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_510,2279.0,42.0,1.3286,22.0,4.1
scope_20260424_115654,sweep_5100,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5101,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5102,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5103,2963.0,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5104,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5105,2962.4,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5106,2977.1,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5107,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5108,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5109,2962.7,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_511,2060.2,42.0,1.2632,22.0,4.1
scope_20260424_115654,sweep_5110,2962.5,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5111,2976.8,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5112,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5113,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5114,2963.1,73.0,0.5609,22.0,4.1
scope_20260424_115654,sweep_5115,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5116,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5117,2976.6,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5118,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5119,2976.8,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_512,2087.7,42.0,1.2716,22.0,4.1
scope_20260424_115654,sweep_5120,2962.7,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5121,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5122,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5123,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5124,2976.5,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5125,2977.1,74.0,0.5478,22.0,4.1
scope_20260424_115654,sweep_5126,2962.8,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5127,2976.9,74.0,0.5478,22.0,4.1
scope_20260424_115654,sweep_5128,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5129,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_513,2087.8,42.0,1.2716,22.0,4.1
scope_20260424_115654,sweep_5130,2976.6,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5131,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5132,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5133,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5134,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5135,2976.6,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5136,2977.1,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5137,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5138,2963.0,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5139,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_514,2087.9,42.0,1.2716,22.0,4.1
scope_20260424_115654,sweep_5140,2963.3,75.0,0.5327,22.0,4.1
scope_20260424_115654,sweep_5141,2976.9,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5142,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5143,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5144,2976.8,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5145,2962.8,76.0,0.5193,22.0,4.1
scope_20260424_115654,sweep_5146,2976.6,76.0,0.5205,22.0,4.1
scope_20260424_115654,sweep_5147,2976.8,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5148,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5149,2962.5,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_515,2087.8,42.0,1.2716,22.0,4.1
scope_20260424_115654,sweep_5150,2962.8,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5151,2976.9,75.0,0.5339,22.0,4.1
scope_20260424_115654,sweep_5152,2962.7,75.0,0.5326,22.0,4.1
scope_20260424_115654,sweep_5153,2962.5,74.0,0.5464,22.0,4.1
scope_20260424_115654,sweep_5154,2976.9,74.0,0.5478,22.0,4.1
scope_20260424_115654,sweep_5155,2976.6,74.0,0.5477,22.0,4.1
scope_20260424_115654,sweep_5156,2963.0,74.0,0.5465,22.0,4.1
scope_20260424_115654,sweep_5157,2976.5,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_5158,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5159,2976.5,73.0,0.5621,22.0,4.1
scope_20260424_115654,sweep_516,2081.4,42.0,1.2697,22.0,4.1
scope_20260424_115654,sweep_5160,2962.5,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5161,2976.9,73.0,0.5622,22.0,4.1
scope_20260424_115654,sweep_5162,2962.8,73.0,0.5608,22.0,4.1
scope_20260424_115654,sweep_5163,2976.9,73.0,0.5622,22.0,4.1
