,US_0-10kHz__dominant_frequency,US_0-10kHz__kurtosis,US_0-10kHz__mobility,US_10-20kHz__complexity,US_10-20kHz__crest_factor,US_10-20kHz__mobility,US_10-20kHz__spectral_bandwidth,US_20-100kHz__complexity,US_20-100kHz__spectral_bandwidth,US_20-100kHz__spectral_skewness,complexity,skewness
92,0.028511907278030185,0.03092310207126697,-0.019456670893911076,0.09358699423657535,0.038063411667061016,0.11868582820003777,0.0015952440798219,-0.028178531691449096,-0.005590489333683627,-0.00027524840828453337,-0.6219460158479482,-0.010058980291923859
93,0.028511907278030185,0.03600938965562395,0.12009972846596072,0.10805296215310459,0.03077532836688775,0.13385562224848474,0.006203748973912245,-0.03514523573275162,0.03846529164029107,-0.0010473592026836594,-0.5212085409354927,-0.008220376999065943
94,0.028511907278030185,0.029692655605348027,0.07318903625082872,0.12954586781705424,-0.009069123816585237,0.10007914287191978,0.0026284551315825188,-0.04575233498172004,0.005470361142379843,-0.0005611940524330528,-0.4856300597636423,0.0014332013608184787
95,0.009761947265893365,0.040221804586299495,0.07826697300931885,0.1393521781291746,0.042833650868900675,0.1485724267781089,0.005043239828608359,-0.03176088178044495,-0.009884466927781079,-0.00012772266634457715,-0.5058582271172846,-0.006899195709114329
96,0.028511907278030185,0.04092769658612409,0.12910338607170124,0.14122073409809605,-0.054384406503995286,0.13037698336541967,-0.002981609251893148,-0.03319348232810794,-0.03963594479018171,0.0024028093208573616,-0.5034037611646223,0.002350421343153511
97,0.028511907278030185,0.02899330764590013,0.04878242010463181,0.11667042600415081,0.04467658919429414,0.12306677554125207,0.001396447627770633,-0.03433430912228911,0.03446706055866682,-0.0010054722289071349,-0.5097214468312623,0.0035783337161480423
98,0.009761947265893365,0.026611417600545636,0.10965440169585994,0.10443939556347223,0.04776722685655079,0.1402397802396222,0.004986911564500958,-0.034130752195019445,0.02280481246702233,-0.000861619921288916,-0.48110445134305163,-0.003970385846330873
99,-0.017764589773201122,-0.03162071249399609,0.24333578000129186,0.14386002829636493,-0.04443993738732212,0.1468837883461394,-0.00016926950699166902,-0.030169308827527285,0.003372896294247271,-0.0005134001621009911,-0.32299826561408845,0.016211306331718373
100,-0.024945425522530117,0.0016601494100929267,0.16843544801530294,0.11815925490303134,-0.04203559040761763,0.10634572036734559,-0.005287283094837279,-0.03755513356668961,0.010470061409905662,-0.0006642552707850161,-0.26993735261772733,0.006169145439057012
101,0.028511907278030185,0.024884129791289615,0.08286530568531812,0.14055506301181417,0.04539835734916343,0.12375044059212803,-0.0018181600024767847,-0.034714794605358,0.010372494796324391,-0.0006598843599712547,-0.4768300842328503,0.0213369175282326
102,-0.00459972423276463,-0.032377830914595,0.09519787994399008,0.12792483122964599,-0.007323497366550732,0.09933370193692326,0.003759166922672333,-0.03713817796790195,0.02993195902631429,-0.0009538841961127326,-0.4232675166628768,-0.024919027690747123
103,0.0045757881136002,0.03287644285037751,0.10790683603307506,0.04516686102557004,0.02412814467052134,0.12109862684704086,0.0008972612620182073,-0.034540873882482746,-0.015539855902453971,0.00010431795401562402,-0.47267188708395114,-0.009228618723979613
104,-0.004998659552171796,-0.5192509840648876,0.42447173889557843,0.17602986222577185,-0.11882245267207434,0.1012377166609144,-0.0018954472708212853,-0.1846979383007269,-0.002071126058992124,-0.0003745184757717538,0.021095811644520568,0.036123405972186065
105,0.014948106418186528,-0.14932940268144193,0.23513180979490297,0.1525749690873055,-0.06745813360654769,0.11785870291971469,0.004145272257085729,-0.06100773123217326,0.027870741835732456,-0.0009279127705749191,-0.08338873437891876,-0.03147331215409804
106,-0.004998659552171796,-0.02037844003591719,0.15950841433628338,0.1092895625666034,-0.006059593895864709,0.12499643432910809,0.0061506260830681775,-0.05106673961434104,0.007061097386417591,-0.0006001565797782024,-0.3304002994926989,0.005113050090465295
107,-0.00459972423276463,-0.2314170971774388,0.28900245431897226,0.1855842018289056,-0.0681143182099034,0.0986968378122203,0.000582312029297739,-0.04833025012878861,0.0011666039246535419,-0.00045988484012393367,-0.08695322931673312,-0.05532021479908654
108,0.008565141307671864,0.03352917148329385,0.1242317045178226,0.10588376292026715,0.037245322279081935,0.09355319156850564,0.004329872000276523,-0.02102941379297752,0.0008313422013140612,-0.0004527984344840239,-0.49005065639819123,0.005537680265875119
109,0.009363011946486198,0.03242887261849229,0.09613282547239084,0.1366398406077268,0.04365920575216827,0.15564553221530042,0.0004722939115442501,-0.034476401499881196,0.0045552003582372816,-0.0005417473948298873,-0.4856156694944044,0.020009940395525425
110,0.013751300459965029,-0.04996385054452876,-0.0253289369426844,0.07939707001739255,0.04423468805382638,0.14184214700264702,-0.003924846185566127,-0.04156470618137425,-0.019219516865278403,0.00027265730859939467,-0.5113091652725638,-0.0067447093691607556
